patent_id,NAICS_CODES
9255847,221330N~236220N~237130N~237990E~238220N~238290N~334512N~541330E~541512N~541690N
9255847,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9255847,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9255847,336412N~336413N
9255847,334511N
9255847,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9255847,332722N
9255847,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y
9419081,336412N~336413N
9419081,333613N~334419N~335313N~335314N~335931N
9419081,811219N
9419081,334513N
9419081,332993N~334419N~334511N~336414N~541330E~541614N~541690N~561210N~928110 
9419081,333996N~336412N
9419081,336413N
9419081,336412N~336413N~541712E
9419081,221330N~236220N~238210N~238220N~238290N~334512N~541330E~541690N~561210N~561621N~811310N
9419081,221330N~236220N~237130N~238210N~238220N~238290N~423850N~423860N~541330E~541690N~561210N~561621N~811310N
9419081,334413N
9419081,332912N~334220N~334511N~336413N~336419N~336992N~541330E~541712E
9419081,334511N~541711N~541712E
9419081,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~334512N~334513N~334519N~335314N~541330E~541690N~561210N~561621N~811310N
9419081,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~333999N~541330E~541511N~541512N~541620N~541690N~561210N~561621N~811310N~922160 
9419081,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~333999N~541330E~541511N~541512N~541690N~561210N~561621N~811310N
9419081,334511N~336413N
9419081,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9419081,334111N~334412N~334511N~335999N~336419N~541380N~541511N~541712E
9419081,221330N~236220N~238210N~238220N~238290N~334290N~541330E~541690N~561210N~561621N~811310N
9419081,221330N~236220N~238210N~238220N~238290N~333415N~541330E~541690N~561210N~561621N~811310N
9419081,336413N
9419081,238220N~238290N~238990E~561621N~811310N
9419081,334511Y
9419081,332993N~334419N~334511N~336414N~541330E~541614N~541690N~561210N~928110 
9419081,336413N
9419081,334511N~541711N~541712E
9419081,336413N
9419081,333611N~336412N~488190N
9419081,334290N
9419081,336412N
9419081,423690N
9419081,334511N
9419081,333611N~336412N
9419081,334511N~334512N~336412N~336413N~541380N
9419081,334511N~334512N~336412N~336413N~541380N
9419081,334111N~334412N~334511N~335999N~336419N~541380N~541511N
9419081,336412N
9419081,325220N~541712E
9419081,336413N
9419081,334290N
9419081,334511N
9419081,336412N~336413N~336414N~336415N
9419081,336412N
9419081,334511N
9419081,519190N
9419081,221330N~236220N~238210N~238220N~238290N~334512N~541330E~541511N~541512N~541690N~561210N~561621N~811219N~811310N
9419081,334511N
9419081,336412N~336413N
9419081,332911N~334290N~334511N~334512N
9419081,334511N
9419081,334416N~334419N
9419081,238220N~332911N~332912N~332919N~333413N~333414N~333415N~333911N~333912N
9419081,336412N~336413N~336992N
9419081,336412N
9419081,334511N
9419081,334519N~336412N~541330E~541711N~541712E~811219N
9419081,336413N
9419081,334419N~334519N
9419081,221330N~236220N~237130N~237990E~238220N~238290N~334512N~541330E~541512N~541690N
9419081,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9419081,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9419081,336412N~336413N
9419081,334511N
9419081,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9419081,332722N
9419081,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y
9421707,336412N~336413N
9421707,333613N~334419N~335313N~335314N~335931N
9421707,811219N
9421707,334513N
9421707,332993N~334419N~334511N~336414N~541330E~541614N~541690N~561210N~928110 
9421707,333996N~336412N
9421707,336413N
9421707,336412N~336413N~541712E
9421707,221330N~236220N~238210N~238220N~238290N~334512N~541330E~541690N~561210N~561621N~811310N
9421707,221330N~236220N~237130N~238210N~238220N~238290N~423850N~423860N~541330E~541690N~561210N~561621N~811310N
9421707,334413N
9421707,332912N~334220N~334511N~336413N~336419N~336992N~541330E~541712E
9421707,334511N~541711N~541712E
9421707,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~334512N~334513N~334519N~335314N~541330E~541690N~561210N~561621N~811310N
9421707,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~333999N~541330E~541511N~541512N~541620N~541690N~561210N~561621N~811310N~922160 
9421707,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~333999N~541330E~541511N~541512N~541690N~561210N~561621N~811310N
9421707,334511N~336413N
9421707,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9421707,334111N~334412N~334511N~335999N~336419N~541380N~541511N~541712E
9421707,221330N~236220N~238210N~238220N~238290N~334290N~541330E~541690N~561210N~561621N~811310N
9421707,221330N~236220N~238210N~238220N~238290N~333415N~541330E~541690N~561210N~561621N~811310N
9421707,336413N
9421707,238220N~238290N~238990E~561621N~811310N
9421707,334511Y
9421707,332993N~334419N~334511N~336414N~541330E~541614N~541690N~561210N~928110 
9421707,336413N
9421707,334511N~541711N~541712E
9421707,336413N
9421707,333611N~336412N~488190N
9421707,334290N
9421707,336412N
9421707,423690N
9421707,334511N
9421707,333611N~336412N
9421707,334511N~334512N~336412N~336413N~541380N
9421707,334511N~334512N~336412N~336413N~541380N
9421707,334111N~334412N~334511N~335999N~336419N~541380N~541511N
9421707,336412N
9421707,325220N~541712E
9421707,336413N
9421707,334290N
9421707,334511N
9421707,336412N~336413N~336414N~336415N
9421707,336412N
9421707,334511N
9421707,519190N
9421707,221330N~236220N~238210N~238220N~238290N~334512N~541330E~541511N~541512N~541690N~561210N~561621N~811219N~811310N
9421707,334511N
9421707,336412N~336413N
9421707,332911N~334290N~334511N~334512N
9421707,334511N
9421707,334416N~334419N
9421707,238220N~332911N~332912N~332919N~333413N~333414N~333415N~333911N~333912N
9421707,336412N~336413N~336992N
9421707,336412N
9421707,334511N
9421707,334519N~336412N~541330E~541711N~541712E~811219N
9421707,336413N
9421707,334419N~334519N
9421707,221330N~236220N~237130N~237990E~238220N~238290N~334512N~541330E~541512N~541690N
9421707,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9421707,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9421707,336412N~336413N
9421707,334511N
9421707,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9421707,332722N
9421707,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y
9446547,336412N~336413N
9446547,333613N~334419N~335313N~335314N~335931N
9446547,811219N
9446547,334513N
9446547,332993N~334419N~334511N~336414N~541330E~541614N~541690N~561210N~928110 
9446547,333996N~336412N
9446547,336413N
9446547,336412N~336413N~541712E
9446547,221330N~236220N~238210N~238220N~238290N~334512N~541330E~541690N~561210N~561621N~811310N
9446547,221330N~236220N~237130N~238210N~238220N~238290N~423850N~423860N~541330E~541690N~561210N~561621N~811310N
9446547,334413N
9446547,332912N~334220N~334511N~336413N~336419N~336992N~541330E~541712E
9446547,334511N~541711N~541712E
9446547,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~334512N~334513N~334519N~335314N~541330E~541690N~561210N~561621N~811310N
9446547,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~333999N~541330E~541511N~541512N~541620N~541690N~561210N~561621N~811310N~922160 
9446547,221330N~236220N~238210N~238220N~238290N~333120N~333414N~333415N~333999N~541330E~541511N~541512N~541690N~561210N~561621N~811310N
9446547,334511N~336413N
9446547,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9446547,334111N~334412N~334511N~335999N~336419N~541380N~541511N~541712E
9446547,221330N~236220N~238210N~238220N~238290N~334290N~541330E~541690N~561210N~561621N~811310N
9446547,221330N~236220N~238210N~238220N~238290N~333415N~541330E~541690N~561210N~561621N~811310N
9446547,336413N
9446547,238220N~238290N~238990E~561621N~811310N
9446547,334511Y
9446547,332993N~334419N~334511N~336414N~541330E~541614N~541690N~561210N~928110 
9446547,336413N
9446547,334511N~541711N~541712E
9446547,336413N
9446547,333611N~336412N~488190N
9446547,334290N
9446547,336412N
9446547,423690N
9446547,334511N
9446547,333611N~336412N
9446547,334511N~334512N~336412N~336413N~541380N
9446547,334511N~334512N~336412N~336413N~541380N
9446547,334111N~334412N~334511N~335999N~336419N~541380N~541511N
9446547,336412N
9446547,325220N~541712E
9446547,336413N
9446547,334290N
9446547,334511N
9446547,336412N~336413N~336414N~336415N
9446547,336412N
9446547,334511N
9446547,519190N
9446547,221330N~236220N~238210N~238220N~238290N~334512N~541330E~541511N~541512N~541690N~561210N~561621N~811219N~811310N
9446547,334511N
9446547,336412N~336413N
9446547,332911N~334290N~334511N~334512N
9446547,334511N
9446547,334416N~334419N
9446547,238220N~332911N~332912N~332919N~333413N~333414N~333415N~333911N~333912N
9446547,336412N~336413N~336992N
9446547,336412N
9446547,334511N
9446547,334519N~336412N~541330E~541711N~541712E~811219N
9446547,336413N
9446547,334419N~334519N
9446547,221330N~236220N~237130N~237990E~238220N~238290N~334512N~541330E~541512N~541690N
9446547,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9446547,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9446547,336412N~336413N
9446547,334511N
9446547,221330N~236220N~238210N~238220N~238290N~541330E~541690N~561210N~561621N~811310N
9446547,332722N
9446547,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y
9260289,333611N~333612N
9260289,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~339999N~541330E~611519E
9260289,333314N~334413N~336419N~541330E
9260289,334511N~334515N~339999N~541330E
9260289,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~339999N~541330E
9260289,334511N~334515N~541330E
9260289,334511N~334515N~541330E
9260289,
9260289,
9260289,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~339999N~541330E
9260289,
9260289,334511N~334515N~339999N~541330E
9260289,332510N~334511N~423830N~423860N
9260289,334511N~336411N
9260289,334511N
9260289,
9260289,334418N~334511N~334515N~488111N~541330E
9260289,
9260289,332912N~333992N~334412N~334413N~334418N~334419N~334511N~334514N~334515N~335999N~336411N~336413N~336414N~336419N~488111N
9260289,334220N~335929N~541330E~541712E
9260289,334220N~334290N~334511N~334515N~541330E
9260289,335931N
9260289,334220N~334290N~334511N~334515N~541330E
9260289,334511N
9260289,332912N~334511N~336411N~336413N~488111N~511210N~541330E~541511N~541512N~541519E~611420N~811219N
9260289,336411N~511210N~517110N~517410N~517919N~519130N~541330E~541511N~541512N~541513N~541519E~561210N~561320N
9260289,334511N~541330E
9260289,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~336992N~339999N~541330E~541512N~541519E~541712E
9260289,
9260289,541512N~541990N
9260289,541330E~541511N~541512N~541513N~541712E~541990N
9260289,334511N~811219N
9260289,334511N~334515N~511210N~541330E~811219N
9260289,811219N
9260289,541330E~541512N~541712E
9260289,334511N
9260289,334511N~336411N~336412N~336413N~541330E~541712E~541720N
9260289,334111N
9260289,334511N~336411N
9260289,334511N~336411N
9260289,336414N~336419N~541330E~541512N~541712E
9260289,336411N
9260289,334511N~336411N
9260289,
9260289,
9260289,541330E
9260289,541330E~541512N~541712E
9260289,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~339999N~541330E~541712E
9260289,236220N~334111N~334220N~334511N~336411N~336992N~423490N~511199N~517410N~541330E~541511N~541512N~541519E~541611N~541614N~541690N~541711N~541712E~541990N~561210N~611430N~611519E~611710N~811213N
9260289,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~336992N~339999N~541330E
9260289,236220N~334111N~334210N~334220N~334511N~336411N~336992N~423490N~511199N~517410N~541330E~541511N~541512N~541513N~541519E~541611N~541614N~541690N~541711N~541712E~541990N~561210N~561621N~611430N~611519E~611710N
9260289,236220N~334111N~334210N~334220N~334511N~336411N~336992N~423490N~511199N~517410N~541330E~541511N~541512N~541513N~541519E~541611N~541614N~541690N~541711N~541712E~541990N~561210N~561621N~611430N~611519E~611710N
9260289,336411N~541330E
9260289,334511N~336411N~541712E
9260289,333611N~333612N
9260289,
9260289,236220N~423490N~511199N~541330E~541360N~541370N~541511N~541512N~541513N~541519E~541611N~541613N~541614N~541690N~541711N~541712E~541810N~541930N~541990N~561210N~561621N~611430N~611519E~611710N
9260289,236220N~423490N~511199N~517410N~518210N~541330E~541511N~541512N~541513N~541519E~541611N~541614N~541690N~541711N~541712E~541990N~561210N~561410N~611430N~611519E~611710N
9260289,334220N~334413N~334418N~334419N~334511N~336414N~336415N~541370N~541712E
9260289,236220N~423490N~511199N~541330E~541511N~541512N~541513N~541519E~541611N~541614N~541690N~541711N~541712E~541990N~561210N~611430N~611519E~611710N
9260289,236220N~423490N~511199N~541330E~541511N~541512N~541513N~541519E~541611N~541614N~541690N~541711N~541712E~541990N~561210N~611430N~611519E~611710N
9260289,334511N~334515N~541330E
9260289,236220N~423490N~511199N~511210N~517410N~518210N~541211N~541213N~541214N~541219N~541330E~541360N~541370N~541380N~541511N~541512N~541513N~541519E~541611N~541612N~541613N~541614N~541618N~541620N~541690N~541711N~541712E~541720N~541810N~541820N~541830N~541840N~541850N~541860N~541870N~541890N~541910N~541990N~561210N~561410N~611430N~611519E~611710N
9260289,334417N
9260289,541330E
9260289,541330E~541990N
9260289,541330E
9260289,336419N~541330E~541512N~541712E
9296609,333611N~333612N
9296609,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~339999N~541330E~611519E
9296609,333314N~334413N~336419N~541330E
9296609,334511N~334515N~339999N~541330E
9296609,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~339999N~541330E
9296609,334511N~334515N~541330E
9296609,334511N~334515N~541330E
9296609,
9296609,
9296609,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~339999N~541330E
9296609,
9296609,334511N~334515N~339999N~541330E
9296609,332510N~334511N~423830N~423860N
9296609,334511N~336411N
9296609,334511N
9296609,
9296609,334418N~334511N~334515N~488111N~541330E
9296609,
9296609,332912N~333992N~334412N~334413N~334418N~334419N~334511N~334514N~334515N~335999N~336411N~336413N~336414N~336419N~488111N
9296609,334220N~335929N~541330E~541712E
9296609,334220N~334290N~334511N~334515N~541330E
9296609,335931N
9296609,334220N~334290N~334511N~334515N~541330E
9296609,334511N
9296609,332912N~334511N~336411N~336413N~488111N~511210N~541330E~541511N~541512N~541519E~611420N~811219N
9296609,336411N~511210N~517110N~517410N~517919N~519130N~541330E~541511N~541512N~541513N~541519E~561210N~561320N
9296609,334511N~541330E
9296609,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~336992N~339999N~541330E~541512N~541519E~541712E
9296609,
9296609,541512N~541990N
9296609,541330E~541511N~541512N~541513N~541712E~541990N
9296609,334511N~811219N
9296609,334511N~334515N~511210N~541330E~811219N
9296609,811219N
9296609,541330E~541512N~541712E
9296609,334511N
9296609,334511N~336411N~336412N~336413N~541330E~541712E~541720N
9296609,334111N
9296609,334511N~336411N
9296609,334511N~336411N
9296609,336414N~336419N~541330E~541512N~541712E
9296609,336411N
9296609,334511N~336411N
9296609,
9296609,
9296609,541330E
9296609,541330E~541512N~541712E
9296609,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~339999N~541330E~541712E
9296609,236220N~334111N~334220N~334511N~336411N~336992N~423490N~511199N~517410N~541330E~541511N~541512N~541519E~541611N~541614N~541690N~541711N~541712E~541990N~561210N~611430N~611519E~611710N~811213N
9296609,334290N~334412N~334418N~334419N~334511N~336411N~336413N~336419N~336992N~339999N~541330E
9296609,236220N~334111N~334210N~334220N~334511N~336411N~336992N~423490N~511199N~517410N~541330E~541511N~541512N~541513N~541519E~541611N~541614N~541690N~541711N~541712E~541990N~561210N~561621N~611430N~611519E~611710N
9296609,236220N~334111N~334210N~334220N~334511N~336411N~336992N~423490N~511199N~517410N~541330E~541511N~541512N~541513N~541519E~541611N~541614N~541690N~541711N~541712E~541990N~561210N~561621N~611430N~611519E~611710N
9296609,336411N~541330E
9296609,334511N~336411N~541712E
9296609,333611N~333612N
9296609,
9296609,236220N~423490N~511199N~541330E~541360N~541370N~541511N~541512N~541513N~541519E~541611N~541613N~541614N~541690N~541711N~541712E~541810N~541930N~541990N~561210N~561621N~611430N~611519E~611710N
9296609,236220N~423490N~511199N~517410N~518210N~541330E~541511N~541512N~541513N~541519E~541611N~541614N~541690N~541711N~541712E~541990N~561210N~561410N~611430N~611519E~611710N
9296609,334220N~334413N~334418N~334419N~334511N~336414N~336415N~541370N~541712E
9296609,236220N~423490N~511199N~541330E~541511N~541512N~541513N~541519E~541611N~541614N~541690N~541711N~541712E~541990N~561210N~611430N~611519E~611710N
